id,source_citation,source_group,title_or_description_from_source,date,congress,congressional_session,joint_resolution_chamber,joint_resolution_number,sponsor_name,sponsor_state_or_territory,committee_of_referral,text_of_amendment,ratified_yn,ratified_amendment,notes,constitute_topic1,constitute_topic2,constitute_topic3,constitute_topic4,constitute_topic5,constitute_topic6,constitute_topic7,constitute_topic8,constitute_topic9,flag_title,flag_text,flag
10210,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget,1983-01-06,98,NA,NA,NA,Levitas,Georgia,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10224,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget; debt reduction,1983-01-26,98,NA,NA,NA,Anderson,California,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10229,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget; surtax,1983-01-27,98,NA,NA,NA,Spence,South Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10230,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget,1983-01-31,98,NA,NA,NA,Hartnett,South Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10234,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget,1983-01-31,98,NA,NA,NA,Lagomarsino,California,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10247,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget; limit spending,1983-02-08,98,NA,NA,NA,Shelby,Alabama,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10249,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget; debt reduction,1983-02-15,98,NA,NA,NA,Jacobs,Indiana,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10264,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget; limit tax increases,1983-04-20,98,NA,NA,NA,Conable,New York,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10268,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget; prohibit debt increase; reduce debt,1983-05-17,98,NA,NA,NA,Coleman,Missouri,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10284,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget,1983-11-16,98,NA,NA,NA,Patterson,California,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10295,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget; limit tax increases,1984-06-28,98,NA,NA,NA,Darden,Georgia,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10298,"Davis, Richard. Proposed Amendments to the Constitution of the United States Introduced in Congress from the 91st Congress, 1st Session through the 98th Congress, 2d Session, January 1969-December 1984, (CRS Report No. 85-36 GOV), Washington: Congressional Research Service, 1985.",NARA,Balancing the budget,1984-09-06,98,NA,NA,NA,Dorgan,North Dakota,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10306,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Barton,Texas,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10310,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Bennett,Florida,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10316,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Craig,Idaho,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10320,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Jacobs,Indiana,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10324,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget; budget as percentage of GNP,1985-01-03,99,NA,NA,NA,Shelby,Alabama,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10325,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Shumway,California,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10328,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Archer,Texas,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10330,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,"de la Garza, E.",Texas,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10333,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Fugua,Florida,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10337,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Quillen,Tennessee,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10338,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-07,99,NA,NA,NA,Neal,North Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10339,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget; budget as percentage of GNP,1985-01-07,99,NA,NA,NA,Neal,North Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10343,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-22,99,NA,NA,NA,Lagomarsino,California,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10347,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-24,99,NA,NA,NA,"Anderson, G",California,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10354,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-24,99,NA,NA,NA,Spence,South Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10356,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-30,99,NA,NA,NA,Darden,Georgia,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10357,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-30,99,NA,NA,NA,Lent,New York,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10358,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-30,99,NA,NA,NA,Mica,Florida,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10359,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-30,99,NA,NA,NA,Strang,Colorado,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10366,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-02-07,99,NA,NA,NA,Volkmer,Missouri,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10368,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-02-21,99,NA,NA,NA,Schulze,Pennsylvania,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10373,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-04-24,99,NA,NA,NA,"Coleman, E.",Missouri,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10375,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-04-29,99,NA,NA,NA,Saxton,New Jersey,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10386,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget; budget as percentage of GNP,1985-10-03,99,NA,NA,NA,Swindall,Georgia,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10387,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-10-07,99,NA,NA,NA,Latta,Ohio,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10391,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget; budget as percentage of GNP,1985-12-04,99,NA,NA,NA,Neal,North Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10392,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-12-04,99,NA,NA,NA,Neal,North Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10393,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-12-12,99,NA,NA,NA,Neal,North Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10394,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget; budget as percentage of GNP,1985-12-12,99,NA,NA,NA,Neal,North Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10399,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1986-05-15,99,NA,NA,NA,Carper,Delaware,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10400,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1986-05-22,99,NA,NA,NA,Carper,Delaware,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10410,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Heflin,Alabama,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10411,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Gramm,Texas,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10414,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-01-03,99,NA,NA,NA,Thurmond,South Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10419,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget; budget as percentage of GNP,1985-02-20,99,NA,NA,NA,McClure,Idaho,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10425,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1985-10-23,99,NA,NA,NA,Thurmond,South Carolina,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10434,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1987-01-06,100,NA,NA,NA,Archer,Texas,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10436,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1987-01-06,100,NA,NA,NA,Barton,Texas,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10438,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1987-01-06,100,NA,NA,NA,Bennett,Florida,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
10448,"Harris, Daryl B. Proposed Amendments to the Constitution: 99th-101st Congress (1985-1990), (CRS Report No. 92-555 GOV), Washington: Congressional Research Service, 1992.",NARA,Balancing the budget,1987-01-06,100,NA,NA,NA,Lagomarsino,California,NA,NA,NA,NA,NA,balbudgt,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE
